id,x_minimo,x_maximo,y_minimo,y_maximo,area_pixels,perimetro_x,perimetro_y,soma_da_luminosidade,maximo_da_luminosidade,comprimento_do_transportador,tipo_do_aço_A300,tipo_do_aço_A400,espessura_da_chapa_de_aço,temperatura,index_de_bordas,index_vazio,index_quadrado,index_externo_x,indice_de_bordas_x,indice_de_bordas_y,indice_de_variacao_x,indice_de_variacao_y,indice_global_externo,log_das_areas,log_indice_x,log_indice_y,indice_de_orientaçao,indice_de_luminosidade,sigmoide_das_areas,minimo_da_luminosidade,falha_1,falha_2,falha_3,falha_4,falha_5,falha_6,falha_outros,classe_defeito
960,621,632.0,-20,2036297,585,91,-194,65860.0,,-214,0,1.0,100.0,76.18903857268494,0.9106,0.4886,0.1058,0.0081,0.1209,0.9905,0.2037307914929331,0.3762232327977742,1.0,2.7672,1.0414,2.017,0.8942,-0.1205,0.9964,99,0,0,0,0,1,0,0,falha_5
961,1125,-186.0,11499942,11499957,178,-229,16,20778.0,132.0,1360,0,1.0,40.0,65.23265563811879,0.3206,0.302,0.8824,0.0125,0.8947,0.9375,0.3987457590397294,0.3987457590397294,0.0,2.2504,1.2305,1.1761,-0.1177,-0.088,0.4219,105,0,0,0,0,0,0,1,falha_outros
962,1673,1687.0,1891620,1891638,86,23,18,6442.0,101.0,1692,1,0.0,70.0,83.81486990159844,0.0059,0.6587,0.7778,0.0083,0.6087,1.0,0.058956350910441,0.058956350910441,1.0,1.9345,1.1461,1.2553,0.2222,-0.4148,0.417,28,0,0,0,0,0,0,1,falha_outros
963,621,627.0,1388036,1388039,12,6,-194,1539.0,141.0,1358,0,1.0,50.0,78.91379334048429,0.9146,0.3333,0.5,0.0044,1.0,1.0,-0.5667211559983598,-0.7549418043348479,0.0,1.0792,0.7782,0.4771,-0.5,0.0019,0.1307,113,0,0,0,1,0,0,0,falha_4
964,-11,205.0,2133677,2133849,11542,757,441,1338028.0,140.0,1402,0,1.0,40.0,68.25090798811368,0.0585,0.5908,0.9535,0.117,0.2166,0.39,-0.026920708286168,0.973079291713832,1.0,4.0623,2.2148,2.2355,0.0465,-0.0943,1.0,42,0,0,1,0,0,0,0,falha_3
965,1794,208.0,2410802,2410860,5632,286,141,591111.0,125.0,1356,0,1.0,-154.0,75.26352135978338,0.0575,0.4254,0.3432,0.1246,0.5909,0.4114,-0.2948256479853477,-0.3557492350653571,,3.7507,2.2279,1.7634,-0.6568,-0.18,1.0,45,0,0,0,0,0,0,1,falha_outros
966,1020,1034.0,720705,720720,103,24,17,13577.0,142.0,1372,0,1.0,40.0,76.58618763853092,0.4927,0.5095,0.9333,0.0102,0.5833,0.8824,-0.2029176906177809,-0.2029176906177809,1.0,2.0128,1.1461,1.1761,0.0667,0.0298,0.3509,125,0,0,0,0,0,0,1,falha_outros
967,505,515.0,106604,106668,284,42,69,31062.0,119.0,1687,0,1.0,150.0,78.76868980199927,0.5987,0.5562,0.1563,0.0059,0.2381,0.9275,0.5402821298732446,0.5402821298732446,1.0,2.4533,1.0,1.8062,0.8438,-0.1455,0.9048,943,1,0,0,0,0,0,0,falha_1
968,0,224.0,418600,418798,20894,1169,712,2529140.0,143.0,1398,0,1.0,40.0,89.29970993727916,0.0,0.5289,0.8839,0.1602,0.1916,0.2781,-0.012047385193303,0.9879526148066968,0.0,4.32,2.3503,2.2967,-0.1161,-0.0543,1.0,18,0,0,1,0,0,0,0,falha_3
969,184,205.0,1901970,1901975,58,22,7,7050.0,135.0,1356,1,0.0,70.0,85.6052485020212,0.2714,0.4476,0.2381,0.0155,0.9546,0.7143,0.5707674693645856,-0.4292325306354144,0.0,1.7634,1.3222,0.699,-0.7619,-0.0504,0.2116,111,0,1,0,0,0,0,0,falha_2
970,1123,1140.0,34172,34180,-206,18,8,10680.0,150.0,1698,1,0.0,85.0,81.25032871629496,0.6572,0.4412,0.4706,0.01,0.9444,1.0,-0.1404814498693449,-0.1291435899481239,0.0,1.8808,1.2305,0.9031,-0.5294,0.0979,0.2482,130,0,0,0,0,0,1,0,falha_6
971,-11,-186.0,55732,55743,108,14,-194,11169.0,127.0,1322,0,1.0,40.0,89.8610870708125,0.879,0.2448,0.8461,0.0098,0.9286,1.0,-0.0013232528475109,0.0751662149839876,0.0,2.0334,1.1139,1.0414,-0.1539,-0.1921,0.257,77,0,0,0,0,0,1,0,falha_6
972,19,28.0,-20,39849,1170,99,174,67967.0,93.0,1362,0,1.0,200.0,75.90193445398077,0.0279,0.2308,0.0532,0.0066,0.0909,0.9713,0.2521930646966172,0.2521930646966172,1.0,3.0682,0.9542,2.2279,0.9467,-0.5462,0.9997,29,0,0,0,0,0,0,1,falha_outros
973,41,-186.0,2840169,2840236,-206,264,135,677593.0,124.0,1358,0,1.0,40.0,72.748693325626,0.0604,0.4516,0.3785,0.1303,0.6704,0.4963,-0.1957871937907172,0.8042128062092827,0.0,3.8131,2.248,1.8261,-0.6215,-0.186,1.0,40,0,0,1,0,0,0,0,falha_3
974,1027,1048.0,787015,787022,76,22,10,9934.0,148.0,1692,1,0.0,143.0,83.08738947369527,0.7612,0.483,0.3333,0.0124,0.9546,0.7,-0.1338550299644339,-0.1338550299644339,0.0,1.8808,1.3222,0.8451,-0.6667,0.0212,0.2621,109,0,0,0,0,0,0,1,falha_outros
975,825,834.0,640704,640724,126,16,-194,14429.0,132.0,1364,0,1.0,100.0,82.31540260688256,0.7771,0.3,0.45,0.0066,0.5625,1.0,0.3728717189068301,0.6245531955706298,1.0,2.1004,0.9542,1.301,0.55,-0.1053,0.3068,103,0,0,0,0,0,0,1,falha_outros
976,1257,212.0,2829521,2829590,6426,275,134,668126.0,119.0,1356,0,1.0,-154.0,65.24092667887349,0.0546,0.4678,0.3943,0.1291,0.6364,0.5149,-0.135691895774723,0.8643081042252769,0.0,3.8079,2.243,1.8389,-0.6057,-0.1877,1.0,37,0,0,1,0,0,0,0,falha_3
977,621,633.0,2076516,2076679,969,124,163,103558.0,141.0,1364,0,1.0,100.0,94.93234362828488,0.9106,0.5046,0.0736,0.0088,0.0968,1.0,-0.727163797988687,-0.727163797988687,1.0,2.9863,1.0792,2.2122,0.9264,-0.1651,1.0,92,0,0,0,0,1,0,0,falha_5
978,7,-186.0,21512,21518,56,13,-194,6632.0,132.0,1354,1,0.0,70.0,69.81252199385823,0.0103,0.2222,0.5,0.0089,0.9231,1.0,0.524829152954283,-0.475170847045717,0.0,1.7482,1.0792,0.7782,-0.5,-0.0748,0.1773,108,0,1,0,0,0,0,0,falha_2
979,1116,-186.0,861912,861921,38,12,10,4409.0,132.0,1690,1,0.0,60.0,85.29471988089395,0.6698,0.4722,0.8889,0.0047,0.6667,0.9,-0.0774000248020816,-0.036528466109533,1.0,1.5798,0.9031,0.9542,0.1111,-0.0935,0.1773,104,0,0,0,0,0,1,0,falha_6
980,20,31.0,-20,1048986,158,18,22,17923.0,125.0,1373,0,1.0,40.0,85.52761677354412,0.0291,0.3471,0.5,0.008,0.6111,1.0,-0.0629551871068739,-0.0153207899902394,1.0,2.1987,1.0414,1.3424,0.5,-0.1138,0.4009,106,0,0,0,0,0,0,1,falha_outros
981,37,48.0,1508012,1508040,178,25,28,18774.0,116.0,1356,1,0.0,70.0,49.13400570426795,0.0546,0.4221,0.3929,0.0081,0.44,1.0,1.1276372685354894,0.1276372685354894,1.0,2.2504,1.0414,1.4472,0.6071,-0.176,0.5096,92,0,1,0,0,0,0,0,falha_2
982,209,230.0,-20,-166,158,45,30,20312.0,140.0,1362,0,1.0,40.0,82.27218902427234,0.3069,0.5298,0.7619,0.0154,0.4667,0.5333,0.7099071570612361,-0.2900928429387638,0.0,2.1987,1.3222,1.2041,-0.2381,0.0044,0.556,122,0,1,0,0,0,0,0,falha_2
983,298,312.0,128172,128184,131,16,-194,7119.0,78.0,1354,1,0.0,300.0,96.37414519365711,0.4402,0.2202,0.8571,0.0103,0.875,0.9231,-0.0143134068425939,-0.0143134068425939,0.0,2.1173,1.1461,1.0792,-0.1429,-0.5754,0.2901,648,0,0,0,0,0,0,1,falha_outros
984,933,-186.0,271824,271831,38,9,7,3963.0,119.0,1696,1,0.0,100.0,72.89871779164707,0.8903,0.3214,0.875,0.0047,0.8889,1.0,-0.0010807617271705,-0.0010807617271705,0.0,1.5798,0.9031,0.8451,-0.125,-0.1852,0.1622,85,0,0,0,0,0,1,0,falha_6
985,41,199.0,2421293,2421350,-206,239,133,,127.0,1402,0,1.0,40.0,61.02127844061848,0.0585,0.379,0.3608,0.1127,0.6611,0.4286,-0.3475094067577628,0.6524905932422371,0.0,3.7476,2.1987,1.7559,-0.6392,-0.1708,1.0,42,0,0,1,0,0,0,0,falha_3
986,232,241.0,1384749,1384772,-206,-229,23,15080.0,126.0,1696,0,1.0,60.0,78.82814768744595,0.2736,0.3285,0.3913,0.0053,0.4737,1.0,0.4510194905301452,0.4510194905301452,1.0,2.143,0.9542,1.3617,0.6087,-0.1524,0.3464,89,0,0,0,0,0,0,1,falha_outros
987,661,669.0,2183073,2183084,69,11,11,6811.0,116.0,1362,1,0.0,120.0,84.66051248870546,0.9706,0.2159,0.7273,0.0059,0.7273,1.0,0.2632086871727014,0.2632086871727014,1.0,1.8389,0.9031,1.0414,0.2727,-0.2288,0.1934,78,0,0,0,0,0,1,0,falha_6
988,805,813.0,-20,273912,16,8,4,2121.0,148.0,1358,0,1.0,50.0,79.12766357839563,0.8026,0.5,0.5,0.0059,1.0,1.0,-0.0662892521488991,-0.0662892521488991,0.0,1.2041,0.9031,0.6021,-0.5,0.0356,0.1417,114,0,0,0,1,0,0,0,falha_4
989,-11,220.0,105382,105408,188,43,36,17560.0,101.0,1392,0,1.0,220.0,70.49669709990957,0.2917,0.5747,0.6539,0.0122,0.3954,0.7222,0.0080657516983592,0.0080657516983592,1.0,2.2742,1.2305,1.415,0.3462,-0.2703,0.7174,86,0,0,0,0,0,0,1,falha_outros
990,1035,,156370,156373,9,5,4,1063.0,126.0,1358,0,1.0,50.0,69.69713597413988,0.4683,0.4,0.6,0.0037,1.0,0.75,0.0625148423842657,0.0625148423842657,0.0,0.9542,0.699,0.4771,-0.4,-0.0773,0.1284,107,0,0,0,1,0,0,0,falha_4
991,1152,1167.0,6571361,6571375,133,19,14,15524.0,127.0,1362,0,1.0,40.0,63.77834430791887,0.2863,0.3667,0.9333,0.011,0.7895,1.0,-0.6125204605272871,-0.6125204605272871,0.0,2.1239,1.1761,1.1461,-0.0667,-0.0881,0.3509,107,0,0,0,0,0,1,0,falha_6
992,174,-186.0,1775809,1775815,110,32,17,13904.0,149.0,1368,1,0.0,80.0,61.2504760112582,0.2544,0.4086,0.1936,0.0227,0.9688,0.3529,-0.074153214756179,-0.074153214756179,0.0,2.0414,1.4914,0.7782,-0.8065,-0.0125,0.3154,111,0,0,0,0,0,1,0,falha_6
993,1170,1184.0,1038876,1038891,113,27,18,14982.0,142.0,1362,1,0.0,70.0,76.56946472200353,0.2614,0.4619,0.9333,0.0103,0.5185,0.8333,-0.2045952743993395,-0.2045952743993395,1.0,2.0531,1.1461,1.1761,0.0667,0.0358,0.3509,125,0,0,0,0,0,0,1,falha_outros
994,21,45.0,3063739,3063768,277,52,42,33476.0,128.0,1362,0,1.0,40.0,84.2403136813304,0.0308,0.602,0.8276,0.0176,0.4615,0.6905,-0.3004860029684746,-0.3004860029684746,1.0,2.4425,1.3802,1.4624,0.1724,-0.0558,0.9324,113,0,0,0,0,0,0,1,falha_outros
995,39,181.0,2563319,2563376,5261,190,107,553974.0,127.0,1400,0,1.0,40.0,81.59160795083443,0.0557,0.35,0.4014,0.1014,0.7474,0.5327,-0.0843300878657864,0.9156699121342136,0.0,3.7211,2.1523,1.7559,-0.5986,-0.1774,1.0,46,0,0,1,0,0,0,0,falha_3
996,63,72.0,1128858,115504,106,-229,-194,13829.0,150.0,1687,0,1.0,200.0,82.50890916588367,0.0747,0.3801,0.4737,0.0053,0.9,1.0,0.5393059580548567,0.5393059580548567,1.0,2.0253,0.9542,1.2787,0.5263,0.0192,0.2942,107,1,0,0,0,0,0,0,falha_1
997,-11,585.0,1222337,-166,74,16,11,15069.0,210.0,-214,0,1.0,40.0,86.3182811776971,0.8219,0.4518,0.6,0.0108,0.9375,0.8182,0.1922528583801029,1.1922528583801029,0.0,1.8692,1.1761,0.9542,-0.4,0.5909,0.2469,196,0,0,1,0,0,0,0,falha_3
998,41,-186.0,2609514,2609580,5951,302,136,617708.0,124.0,1356,0,1.0,40.0,93.08225980192276,0.0605,0.4727,0.386,0.1261,0.5662,0.4853,-0.171353696934839,-0.171353696934839,0.0,3.7746,2.233,1.8195,-0.614,-0.1891,1.0,38,0,0,0,0,0,0,1,falha_outros
999,1273,1283.0,167280,167335,313,33,58,29386.0,103.0,1353,0,1.0,185.0,80.27641178841593,0.1035,0.4309,0.1818,0.0074,0.303,0.9483,0.1717748344068475,0.1717748344068475,1.0,2.4955,1.0,1.7404,0.8182,-0.2665,0.8391,86,0,0,0,0,0,0,1,falha_outros
1000,971,,659476,659488,78,-229,12,8448.0,129.0,1652,1,0.0,80.0,83.44741592375738,0.8136,0.2778,0.75,0.0055,0.6923,1.0,0.4198066309758006,0.4198066309758006,1.0,1.8921,0.9542,1.0792,0.25,-0.1539,0.215,89,0,0,0,0,0,0,1,falha_outros
1001,1211,1229.0,840091,840385,1733,206,294,185716.0,133.0,1362,0,1.0,175.0,83.51398635567293,0.1953,0.6725,0.0612,0.0132,0.0874,1.0,1.2773901048738303,0.2773901048738306,1.0,3.2388,1.2553,2.4683,0.9388,-0.1628,1.0,93,0,1,0,0,0,0,0,falha_2
1002,41,215.0,1157189,1157378,16584,821,498,1936241.0,143.0,-214,0,1.0,40.0,81.47309404979805,0.0587,0.4957,0.9206,0.1245,0.2119,0.3795,0.0178891109760522,1.0178891109760522,1.0,4.2197,2.2406,2.2765,0.0794,-0.0879,1.0,25,0,0,1,0,0,0,0,falha_3
1003,39,191.0,1661425,1661593,12509,622,374,1456542.0,141.0,1400,0,1.0,40.0,80.192339295014,0.0557,0.5101,0.9048,0.1086,0.2444,0.4492,0.4992390219261399,0.8100836176529262,1.0,4.0972,2.1818,2.2253,0.0952,-0.0903,1.0,27,0,0,1,0,0,0,0,falha_3
1004,138,184.0,949306,949493,3811,235,230,365943.0,124.0,1358,1,0.0,70.0,81.00313521363428,0.2032,0.557,0.246,0.0339,0.1957,0.813,1.209466994084077,0.2094669940840769,1.0,3.581,1.6628,2.2718,0.754,-0.2498,1.0,78,0,1,0,0,0,0,0,falha_2
1005,1126,1135.0,2829623,2829653,166,23,31,18674.0,132.0,1692,1,0.0,60.0,95.61521305446578,0.6584,0.3852,0.3,0.0053,0.3913,0.9677,0.1180456156265248,0.1180456156265248,1.0,2.2201,0.9542,1.4771,0.7,-0.1211,0.4465,846,0,0,0,0,0,1,0,falha_6
1006,1078,1098.0,3996148,3996170,152,-229,35,17532.0,132.0,1364,1,0.0,80.0,94.324564876143,0.39,0.6546,0.9091,0.0147,0.5405,0.6286,-0.0594331602705429,-0.0101498073870117,1.0,2.1818,1.301,1.3424,0.0909,-0.0989,0.7147,100,0,0,0,0,0,1,0,falha_6
1007,221,245.0,638591,638600,72,-229,12,9217.0,140.0,1352,0,1.0,40.0,62.92882275847813,0.3269,0.6667,0.375,0.0178,0.6667,0.75,0.1905515405045908,0.1905515405045908,0.0,1.8573,1.3802,0.9542,-0.625,0.0001,0.3601,120,0,0,0,0,0,0,1,falha_outros
1008,1175,1187.0,2488529,2488541,111,-229,12,11868.0,124.0,1352,1,0.0,100.0,82.18617506881,0.2441,0.2292,1.0,0.0089,0.8571,1.0,0.3148658145958005,0.3148658145958005,0.5,2.0453,1.0792,1.0792,0.0,-0.1647,0.2583,93,0,0,0,0,0,1,0,falha_6
1009,1058,1080.0,751892,751911,133,35,20,17085.0,142.0,1658,1,0.0,143.0,80.06995946522723,0.6972,0.6818,0.8636,0.0133,0.6286,0.95,-0.1605705634681704,-0.1605705634681704,0.0,2.1239,1.3424,1.2787,-0.1364,0.0036,0.6839,112,0,0,0,0,0,0,1,falha_outros
1010,1265,1278.0,31580,31602,211,-229,22,17820.0,109.0,1364,0,1.0,100.0,92.60172324539926,0.1261,0.2622,0.5909,0.0095,0.7222,1.0,0.2778826987072947,0.4850918587396096,1.0,2.3243,1.1139,1.3424,0.4091,-0.3402,0.4729,49,1,0,0,0,0,0,0,falha_1
1011,1245,1263.0,1349778,1349811,-206,37,33,,125.0,1360,1,0.0,100.0,79.64212887358556,0.1426,0.3552,0.5454,0.0132,0.4865,1.0,0.6074050470204477,0.9688912190753024,1.0,2.5832,1.2553,1.5185,0.4545,-0.154,0.8749,97,0,0,0,0,0,1,0,falha_6
1012,770,780.0,1608591,1608609,121,14,18,12773.0,124.0,1354,1,0.0,80.0,82.51490716977801,0.8479,0.3278,0.5556,0.0074,0.7143,1.0,0.6225782617875796,0.6225782617875796,1.0,2.0828,1.0,1.2553,0.4444,-0.1753,0.3068,91,0,0,0,0,0,1,0,falha_6
1013,-11,814.0,135392,135403,98,14,11,10137.0,126.0,1358,0,1.0,200.0,73.50078908803074,0.8012,0.1901,1.0,0.0081,0.7857,1.0,-0.2067563454268703,-0.2067563454268703,0.5,1.9912,1.0414,1.0414,0.0,-0.1919,0.23,84,0,0,0,0,0,1,0,falha_6
1014,1291,1305.0,4046506,4046520,131,-229,15,13742.0,118.0,1346,0,1.0,40.0,88.1343741186943,0.0609,0.3316,1.0,0.0104,0.875,0.9333,0.5207891409495747,0.5207891409495747,0.5,2.1173,1.1461,1.1461,0.0,-0.1805,0.33,95,0,0,0,0,0,0,1,falha_outros
1015,25,33.0,3277804,3277821,91,15,17,10957.0,141.0,1658,1,0.0,100.0,67.56082980181282,0.0302,0.3309,0.4706,0.0048,0.5333,1.0,0.0593732350387943,0.0593732350387943,1.0,1.959,0.9031,1.2305,0.5294,-0.0593,0.2482,1269,0,0,0,0,0,0,1,falha_outros
1016,41,216.0,2957266,2957336,6653,302,155,693100.0,124.0,1358,0,1.0,40.0,76.94650578428792,0.0604,0.4569,0.4,0.1289,0.5795,0.4516,-0.1954254010843345,0.8045745989156655,0.0,3.823,2.243,1.8451,-0.6,-0.1861,1.0,42,0,0,1,0,0,0,0,falha_3
1017,481,503.0,1342944,1342971,243,43,34,27326.0,126.0,1602,0,1.0,40.0,69.45774713997082,0.6005,0.5909,0.8148,0.0137,0.5116,0.7941,-0.1451657502162964,-0.1451657502162964,1.0,2.3856,1.3424,1.4314,0.1852,-0.1215,0.8749,104,0,0,0,0,0,0,1,falha_outros
1018,-11,169.0,5714647,5714652,76,24,7,10286.0,151.0,1650,1,0.0,69.0,76.99088509195366,0.177,0.3391,0.2174,0.0139,0.9583,0.7143,-0.096104192458296,-0.096104192458296,0.0,1.8808,1.3617,0.699,-0.7826,0.0574,0.223,120,0,0,0,0,0,1,0,falha_6
1019,16,26.0,1377748,1377782,-206,21,-194,,151.0,1356,1,0.0,70.0,74.51044220848681,0.0236,0.2441,0.2941,0.0074,0.4762,1.0,0.1272497839205749,0.1272497839205749,1.0,2.4099,1.0,1.5315,0.7059,-0.0559,0.5626,91,1,0,0,0,0,0,0,falha_1
1020,395,419.0,4680348,4680372,158,65,39,18480.0,126.0,1364,0,1.0,40.0,88.369074694647,0.5792,0.7257,1.0,0.0176,0.3692,0.6154,0.1568506464106498,0.1568506464106498,0.5,2.1987,1.3802,1.3802,0.0,-0.0862,0.8612,111,0,0,0,0,0,1,0,falha_6
1021,630,649.0,31549294,5015357,249,32,31,17250.0,87.0,-214,1,0.0,200.0,77.81084648819768,0.9292,0.5632,0.6333,0.014,0.5938,0.9677,0.0162256297159468,0.1009311993690185,1.0,2.3962,1.2787,1.4771,0.3667,-0.4588,0.8563,49,0,0,0,0,0,0,1,falha_outros
1022,-11,174.0,2804147,386794,-206,-229,22,,140.0,-214,0,1.0,40.0,94.91818733380283,0.2132,0.3287,0.5172,0.0213,0.725,0.6818,-0.0073063776782948,-0.0073063776782948,0.0,2.4654,1.4624,1.1761,-0.4828,0.0052,0.7079,718,0,0,0,0,0,0,1,falha_outros
1023,305,319.0,1042404,1042410,32,16,8,4131.0,143.0,1356,0,1.0,50.0,77.59079714867241,0.4498,0.6191,0.4286,0.0103,0.875,0.75,0.6426811075835591,0.6426811075835591,0.0,1.5051,1.1461,0.7782,-0.5714,0.0085,0.1892,120,0,0,0,1,0,0,0,falha_4
1024,39,194.0,643657,643725,6293,216,124,647587.0,124.0,1356,0,1.0,40.0,69.17237485946858,0.0575,0.4029,0.4387,0.1143,0.7176,0.5484,0.5182629510302134,1.5182629510302132,0.0,3.7989,2.1903,1.8325,-0.5613,-0.1961,1.0,47,0,0,1,0,0,0,0,falha_3
1025,41,210.0,4383746,4383803,5499,298,138,581466.0,125.0,1358,0,1.0,40.0,77.57294984287955,0.0604,0.4291,0.3373,0.1244,0.5671,0.413,0.1308971009022096,1.1308971009022095,0.0,3.7403,2.2279,1.7559,-0.6627,-0.1739,1.0,43,0,0,1,0,0,0,0,falha_3
1026,1065,1084.0,3160062,3160080,-206,-229,-194,14121.0,124.0,1364,1,0.0,80.0,84.76820232178889,0.4106,0.5702,0.9474,0.0139,0.7308,0.75,0.01140104345046,0.01140104345046,0.0,2.1673,1.2787,1.2553,-0.0526,-0.2495,0.5659,85,0,0,0,0,0,1,0,falha_6
1027,6,17.0,363701,363718,140,11,-194,14533.0,125.0,1687,0,1.0,200.0,96.8654999744599,0.0071,0.2513,0.6471,0.0065,1.0,1.0,0.0360093980154783,0.0360093980154783,1.0,2.1461,1.0414,1.2305,0.3529,-0.189,0.3168,76,0,0,0,0,0,0,1,falha_outros
1028,43,55.0,1230580,1230589,-206,14,10,,127.0,1650,1,0.0,70.0,73.5516365245155,0.0521,0.2315,0.75,0.0073,0.8571,0.9,-0.2571636714508985,-0.3004545327496625,0.0,1.9191,1.0792,0.9542,-0.25,-0.1103,0.215,101,0,0,0,0,0,0,1,falha_outros
1029,133,149.0,3778014,3778041,231,25,27,21300.0,124.0,1364,1,0.0,200.0,96.58699157230905,0.195,0.4653,0.5926,0.0117,0.64,1.0,0.0468675908128425,0.1459192290246617,1.0,2.3636,1.2041,1.4314,0.4074,-0.2796,0.7037,67,0,0,0,0,0,1,0,falha_6
1030,37,194.0,1881566,1881746,12489,700,462,1439221.0,141.0,1402,0,1.0,40.0,78.10081555800366,0.0528,0.5581,0.8722,0.112,0.2243,0.3896,-0.0772129612270035,0.9227870387729964,1.0,4.0965,2.1959,2.2553,0.1278,-0.0997,1.0,31,0,0,1,0,0,0,0,falha_3
1031,42,180.0,-20,-166,4019,191,102,417578.0,125.0,1360,0,1.0,40.0,75.54795493123,0.0618,0.3669,0.3333,0.1015,0.7225,0.451,-0.5005752221632768,0.4994247778367232,0.0,3.6041,2.1399,1.6628,-0.6667,-0.1883,1.0,41,0,0,1,0,0,0,0,falha_3
1032,118,-186.0,125813,125827,128,-229,15,14234.0,133.0,1692,1,0.0,80.0,87.75661124366798,0.1395,0.3905,0.9333,0.0089,0.8824,0.9333,0.1197669367815837,0.1197669367815837,0.0,2.1072,1.1761,1.1461,-0.0667,-0.1312,0.3509,87,0,0,0,0,0,1,0,falha_6
1033,309,320.0,574196,-166,156,17,20,15848.0,127.0,1362,0,1.0,100.0,94.23357794804872,0.4537,0.2909,0.55,0.0081,0.6471,1.0,0.1941587819108223,0.1941587819108223,1.0,2.1931,1.0414,1.301,0.45,-0.2063,0.3663,74,0,0,0,0,0,1,0,falha_6
1034,-11,604.0,1645544,1645548,16,5,4,2046.0,149.0,1360,0,1.0,50.0,85.57124147294984,0.8809,0.2,0.8,0.0037,1.0,1.0,0.1561896735961189,0.306424135571553,0.0,1.2041,0.699,0.6021,-0.2,-0.001,0.1322,109,0,0,0,1,0,0,0,falha_4
1035,43,193.0,2368032,2368203,9892,682,424,1130960.0,140.0,1402,0,1.0,40.0,65.85093241909831,0.0613,0.6144,0.8772,0.107,0.2199,0.4033,0.4721960289870098,1.47219602898701,1.0,3.9953,2.1761,2.233,0.1228,-0.1068,1.0,42,0,0,1,0,0,0,0,falha_3
1036,1147,212.0,1878514,1878584,6432,276,134,666662.0,124.0,1358,0,1.0,-154.0,83.3303568426198,0.0604,0.4627,0.4094,0.1259,0.6196,0.5224,-0.3677296989007023,0.6322703010992976,0.0,3.8084,2.233,1.8451,-0.5906,-0.1902,1.0,39,0,0,1,0,0,0,0,falha_3
1037,833,856.0,937709,937842,1058,142,151,132331.0,143.0,1396,0,1.0,220.0,101.74663988114138,0.7736,0.6541,0.1729,0.0165,0.162,0.8808,-0.439312464062946,-0.439312464062946,1.0,3.0245,1.3617,2.1239,0.8271,-0.0228,1.0,112,0,0,0,0,0,0,1,falha_outros
1038,10,22.0,7021349,1269438,141,12,19,15646.0,,-214,0,1.0,40.0,57.22269218607987,0.0146,0.3472,0.6667,0.0087,1.0,0.9474,0.094468472251958,0.215806070113127,1.0,2.1492,1.0792,1.2553,0.3333,-0.1331,0.3601,105,0,0,0,0,0,0,1,falha_outros
1039,1557,1584.0,2375780,2375805,339,-229,40,39556.0,132.0,1710,1,0.0,100.0,83.73418904794526,0.1474,0.4978,0.9259,0.0158,0.3418,0.625,0.3141294907836463,0.3141294907836463,0.0,2.5302,1.4314,1.3979,-0.0741,-0.0884,0.9231,104,0,0,0,0,0,0,1,falha_outros
1040,1372,1388.0,784148,784164,131,22,-194,16983.0,142.0,-214,1,0.0,80.0,77.15435189632386,0.3613,0.4883,1.0,0.0094,0.7273,0.9412,0.5051783074373606,0.5051783074373606,0.5,2.1173,1.2041,1.2041,0.0,0.0128,0.4235,118,0,0,0,0,0,1,0,falha_6
1041,731,736.0,6561993,1069372,16,5,4,2025.0,141.0,1356,0,1.0,50.0,70.641611273416,0.9144,0.2,0.8,0.0037,1.0,1.0,-0.137665278860682,-0.137665278860682,0.0,1.2041,0.699,0.6021,-0.2,-0.0112,0.1322,109,0,0,0,1,0,0,0,falha_4
1042,1687,-186.0,-20,348257,140,12,30,9253.0,101.0,1698,0,1.0,90.0,90.33386155138722,0.0047,0.3333,0.2333,0.0041,0.5833,1.0,0.3236042500293887,0.3236042500293887,1.0,2.1461,0.8451,1.4771,0.7667,-0.4836,0.3509,750,1,0,0,0,0,0,0,falha_1
1043,1145,1152.0,1083340,1083344,22,7,4,2871.0,148.0,1358,0,1.0,50.0,62.622064750929,0.3034,0.2143,0.5714,0.0052,1.0,1.0,-0.0115525408502121,-0.0115525408502121,0.0,1.3424,0.8451,0.6021,-0.4286,0.0195,0.1384,116,0,0,0,1,0,0,0,falha_4
1044,788,800.0,-20,10409388,110,13,12,12304.0,124.0,1360,0,1.0,40.0,76.49791452377055,0.8235,0.2361,1.0,0.0088,0.9231,1.0,-0.0517881899822458,-0.0517881899822458,0.5,2.0414,1.0792,1.0792,0.0,-0.1261,0.2583,100,0,0,0,0,0,0,1,falha_outros
1045,338,348.0,393428,393468,273,31,40,29865.0,125.0,1376,0,1.0,40.0,90.01127553106606,0.4913,0.3175,0.25,0.0073,0.3226,1.0,0.2650979812460017,0.2650979812460017,1.0,2.4362,1.0,1.6021,0.75,-0.1453,0.6574,93,0,0,0,0,0,1,0,falha_6
1046,1430,1466.0,5851552,5851560,134,47,13,17217.0,143.0,1650,1,0.0,69.0,88.8680358111649,0.223,0.5347,0.2222,0.0218,0.766,0.6154,0.1956968635240258,0.1956968635240258,0.0,2.1271,1.5563,0.9031,-0.7778,0.0038,0.4763,114,0,0,0,0,1,0,0,falha_5
1047,1568,1583.0,564536,564621,762,63,86,78455.0,124.0,1698,0,1.0,90.0,85.96458872997418,0.1355,0.4024,0.1765,0.0088,0.2381,0.9884,-0.4729176470952748,-0.4729176470952748,1.0,2.8819,1.1761,1.9294,0.8235,-0.1956,0.9985,88,1,0,0,0,0,0,0,falha_1
